video,label,id,t_start,t_end,frames
1CV12_7_R_#83,G11,14,1705,1799,95
1CV12_7_R_#83,B0B,3,1800,1957,158
1CV12_7_R_#83,D0X,1,1958,2119,162
1CV12_7_R_#83,G10,13,2120,2208,89
1CV12_7_R_#83,B0B,3,2209,2375,167
1CV12_7_R_#83,G05,8,2376,2540,165
1CV12_7_R_#83,B0A,2,2541,2720,180
1CV12_7_R_#83,G02,5,2721,2823,103
1CV12_7_R_#83,B0A,2,2824,2979,156
1CV12_7_R_#83,D0X,1,2980,3186,207
1CV12_7_R_#83,G04,7,3187,3346,160
1CV12_7_R_#83,B0A,2,3347,3556,210
1CV12_7_R_#83,G01,4,3557,3642,86
1CV12_7_R_#83,D0X,1,3643,3690,48
1CV12_7_R_#84,D0X,1,1,25,25
1CV12_7_R_#84,G11,14,26,146,121
1CV12_7_R_#84,B0B,3,147,374,228
1CV12_7_R_#84,G01,4,375,486,112
1CV12_7_R_#84,B0B,3,487,683,197
1CV12_7_R_#84,G03,6,684,800,117
1CV12_7_R_#84,B0A,2,801,987,187
1CV12_7_R_#84,G02,5,988,1104,117
1CV12_7_R_#84,B0A,2,1105,1264,160
1CV12_7_R_#84,D0X,1,1265,1527,263
1CV12_7_R_#84,G10,13,1528,1620,93
1CV12_7_R_#84,B0A,2,1621,1794,174
1CV12_7_R_#84,D0X,1,1795,2038,244
1CV12_7_R_#84,G08,11,2039,2169,131
1CV12_7_R_#84,B0B,3,2170,2335,166
1CV12_7_R_#84,D0X,1,2336,2544,209
1CV12_7_R_#84,G07,10,2545,2695,151
1CV12_7_R_#84,B0A,2,2696,2907,212
1CV12_7_R_#84,G05,8,2908,3025,118
1CV12_7_R_#84,B0B,3,3026,3221,196
1CV12_7_R_#84,G09,12,3222,3343,122
1CV12_7_R_#84,B0A,2,3344,3523,180
1CV12_7_R_#84,G04,7,3524,3640,117
1CV12_7_R_#84,B0B,3,3641,3817,177
1CV12_7_R_#84,G06,9,3818,3903,86
1CV12_7_R_#84,D0X,1,3904,3931,28
1CV12_8_R_#85,D0X,1,1,79,79
1CV12_8_R_#85,G10,13,80,127,48
1CV12_8_R_#85,D0X,1,128,196,69
1CV12_8_R_#85,B0B,3,197,345,149
1CV12_8_R_#85,D0X,1,346,400,55
1CV12_8_R_#85,G07,10,401,442,42
1CV12_8_R_#85,D0X,1,443,525,83
1CV12_8_R_#85,B0B,3,526,668,143
1CV12_8_R_#85,D0X,1,669,758,90
1CV12_8_R_#85,G09,12,759,796,38
1CV12_8_R_#85,D0X,1,797,885,89
1CV12_8_R_#85,B0B,3,886,1036,151
1CV12_8_R_#85,D0X,1,1037,1102,66
1CV12_8_R_#85,G02,5,1103,1134,32
1CV12_8_R_#85,D0X,1,1135,1217,83
1CV12_8_R_#85,B0B,3,1218,1371,154
1CV12_8_R_#85,D0X,1,1372,1445,74
1CV12_8_R_#85,G05,8,1446,1492,47
1CV12_8_R_#85,D0X,1,1493,1587,95
1CV12_8_R_#85,B0A,2,1588,1715,128
1CV12_8_R_#85,D0X,1,1716,1821,106
1CV12_8_R_#85,G08,11,1822,1864,43
1CV12_8_R_#85,D0X,1,1865,1975,111
1CV12_8_R_#85,B0A,2,1976,2126,151
1CV12_8_R_#85,D0X,1,2127,2411,285
1CV12_8_R_#85,G03,6,2412,2459,48
1CV12_8_R_#85,D0X,1,2460,2537,78
1CV12_8_R_#85,B0A,2,2538,2675,138
1CV12_8_R_#85,D0X,1,2676,2751,76
1CV12_8_R_#85,G11,14,2752,2786,35
1CV12_8_R_#85,D0X,1,2787,2864,78
1CV12_8_R_#85,B0A,2,2865,3001,137
1CV12_8_R_#85,D0X,1,3002,3339,338
1CV12_8_R_#85,G01,4,3340,3363,24
1CV12_8_R_#85,D0X,1,3364,3446,83
1CV12_8_R_#85,B0B,3,3447,3591,145
1CV12_8_R_#85,D0X,1,3592,3794,203
1CV12_8_R_#85,G06,9,3795,3839,45
1CV12_8_R_#85,D0X,1,3840,3918,79
1CV12_8_R_#85,B0A,2,3919,4032,114
1CV12_8_R_#85,D0X,1,4033,4061,29
1CV12_8_R_#85,G04,7,4062,4098,37
1CV12_8_R_#85,D0X,1,4099,4146,48
1CV12_8_R_#86,D0X,1,1,101,101
1CV12_8_R_#86,G06,9,102,146,45
1CV12_8_R_#86,D0X,1,147,240,94
1CV12_8_R_#86,B0A,2,241,386,146
1CV12_8_R_#86,D0X,1,387,504,118
1CV12_8_R_#86,G10,13,505,530,26
1CV12_8_R_#86,D0X,1,531,633,103
1CV12_8_R_#86,B0B,3,634,778,145
1CV12_8_R_#86,D0X,1,779,856,78
1CV12_8_R_#86,G01,4,857,881,25
1CV12_8_R_#86,D0X,1,882,975,94
1CV12_8_R_#86,B0A,2,976,1119,144
1CV12_8_R_#86,D0X,1,1120,1204,85
1CV12_8_R_#86,G02,5,1205,1232,28
1CV12_8_R_#86,D0X,1,1233,1322,90
1CV12_8_R_#86,B0B,3,1323,1477,155
1CV12_8_R_#86,D0X,1,1478,1537,60
1CV12_8_R_#86,G09,12,1538,1580,43
1CV12_8_R_#86,D0X,1,1581,1701,121
1CV12_8_R_#86,B0A,2,1702,1859,158
1CV12_8_R_#86,D0X,1,1860,1926,67
1CV12_8_R_#86,G05,8,1927,1966,40
1CV12_8_R_#86,D0X,1,1967,2068,102
1CV12_8_R_#86,B0B,3,2069,2225,157
1CV12_8_R_#86,D0X,1,2226,2601,376
1CV12_8_R_#86,G08,11,2602,2646,45
1CV12_8_R_#86,D0X,1,2647,2747,101
1CV12_8_R_#86,B0A,2,2748,2894,147
1CV12_8_R_#86,D0X,1,2895,3320,426
1CV12_8_R_#86,G07,10,3321,3362,42
1CV12_8_R_#86,D0X,1,3363,3455,93
1CV12_8_R_#86,B0B,3,3456,3606,151
1CV12_8_R_#86,D0X,1,3607,3856,250
1CV12_8_R_#86,G11,14,3857,3893,37
1CV12_8_R_#86,D0X,1,3894,3957,64
1CV12_8_R_#86,B0B,3,3958,4116,159
1CV12_8_R_#86,D0X,1,4117,4174,58
1CV12_8_R_#86,G04,7,4175,4208,34
1CV12_8_R_#86,D0X,1,4209,4286,78
1CV12_8_R_#86,B0A,2,4287,4439,153
1CV12_8_R_#86,D0X,1,4440,4493,54
1CV12_8_R_#86,G03,6,4494,4532,39
1CV12_8_R_#86,D0X,1,4533,4624,92
1CV12_8_R_#87,D0X,1,1,66,66
1CV12_8_R_#87,G08,11,67,114,48
1CV12_8_R_#87,D0X,1,115,192,78
1CV12_8_R_#87,B0A,2,193,351,159
1CV12_8_R_#87,D0X,1,352,414,63
1CV12_8_R_#87,G11,14,415,441,27
1CV12_8_R_#87,D0X,1,442,542,101
1CV12_8_R_#87,B0B,3,543,696,154
1CV12_8_R_#87,D0X,1,697,801,105
1CV12_8_R_#87,G10,13,802,839,38
1CV12_8_R_#87,D0X,1,840,964,125
1CV12_8_R_#87,B0A,2,965,1119,155
1CV12_8_R_#87,D0X,1,1120,1199,80
1CV12_8_R_#87,G05,8,1200,1238,39
1CV12_8_R_#87,D0X,1,1239,1372,134
1CV12_8_R_#87,B0B,3,1373,1520,148
1CV12_8_R_#87,D0X,1,1521,1618,98
1CV12_8_R_#87,G01,4,1619,1643,25
1CV12_8_R_#87,D0X,1,1644,1747,104
1CV12_8_R_#87,B0A,2,1748,1904,157
1CV12_8_R_#87,D0X,1,1905,2005,101
1CV12_8_R_#87,G09,12,2006,2050,45
1CV12_8_R_#87,D0X,1,2051,2183,133
1CV12_8_R_#87,B0B,3,2184,2330,147
1CV12_8_R_#87,D0X,1,2331,2805,475
1CV12_8_R_#87,G02,5,2806,2838,33
1CV12_8_R_#87,D0X,1,2839,2948,110
1CV12_8_R_#87,B0B,3,2949,3111,163
1CV12_8_R_#87,D0X,1,3112,3178,67
1CV12_8_R_#87,G04,7,3179,3219,41
1CV12_8_R_#87,D0X,1,3220,3298,79
1CV12_8_R_#87,B0A,2,3299,3461,163
1CV12_8_R_#87,D0X,1,3462,3649,188
1CV12_8_R_#87,G07,10,3650,3693,44
1CV12_8_R_#87,D0X,1,3694,3772,79
1CV12_8_R_#87,B0B,3,3773,3919,147
1CV12_8_R_#87,D0X,1,3920,4134,215
1CV12_8_R_#87,G06,9,4135,4177,43
1CV12_8_R_#87,D0X,1,4178,4247,70
1CV12_8_R_#87,B0A,2,4248,4396,149
1CV12_8_R_#87,D0X,1,4397,4414,18
1CV12_8_R_#87,G03,6,4415,4458,44
1CV12_8_R_#87,D0X,1,4459,4510,52
1CV12_8_R_#88,D0X,1,1,45,45
1CV12_8_R_#88,G07,10,46,85,40
1CV12_8_R_#88,D0X,1,86,155,70
1CV12_8_R_#88,B0A,2,156,271,116
1CV12_8_R_#88,D0X,1,272,325,54
1CV12_8_R_#88,G11,14,326,352,27
1CV12_8_R_#88,D0X,1,353,421,69
1CV12_8_R_#88,B0B,3,422,531,110
1CV12_8_R_#88,D0X,1,532,590,59
1CV12_8_R_#88,G10,13,591,619,29
1CV12_8_R_#88,D0X,1,620,695,76
1CV12_8_R_#88,B0A,2,696,814,119
1CV12_8_R_#88,D0X,1,815,892,78
1CV12_8_R_#88,G05,8,893,933,41
1CV12_8_R_#88,D0X,1,934,1025,92
1CV12_8_R_#88,B0A,2,1026,1135,110
1CV12_8_R_#88,D0X,1,1136,1217,82
1CV12_8_R_#88,G06,9,1218,1257,40
1CV12_8_R_#88,D0X,1,1258,1336,79
1CV12_8_R_#88,B0B,3,1337,1455,119
1CV12_8_R_#88,D0X,1,1456,1750,295
1CV12_8_R_#88,G02,5,1751,1772,22
1CV12_8_R_#88,D0X,1,1773,1871,99
1CV12_8_R_#88,B0B,3,1872,1986,115
1CV12_8_R_#88,D0X,1,1987,2319,333
1CV12_8_R_#88,G09,12,2320,2357,38
1CV12_8_R_#88,D0X,1,2358,2433,76
1CV12_8_R_#88,B0A,2,2434,2547,114
1CV12_8_R_#88,D0X,1,2548,2606,59
1CV12_8_R_#88,G01,4,2607,2630,24
1CV12_8_R_#88,D0X,1,2631,2727,97
1CV12_8_R_#88,B0A,2,2728,2845,118
1CV12_8_R_#88,D0X,1,2846,3201,356
1CV12_8_R_#88,G03,6,3202,3242,41
1CV12_8_R_#88,D0X,1,3243,3320,78
1CV12_8_R_#88,B0B,3,3321,3443,123
1CV12_8_R_#88,D0X,1,3444,3533,90
1CV12_8_R_#88,G08,11,3534,3567,34
1CV12_8_R_#88,D0X,1,3568,3639,72
1CV12_8_R_#88,B0B,3,3640,3745,106
1CV12_8_R_#88,D0X,1,3746,3762,17
1CV12_8_R_#88,G04,7,3763,3800,38
1CV12_8_R_#88,D0X,1,3801,3856,56
4CM11_10_R_#53,D0X,1,1,51,51
4CM11_10_R_#53,G02,5,52,134,83
4CM11_10_R_#53,B0A,2,135,300,166
4CM11_10_R_#53,G05,8,301,351,51
4CM11_10_R_#53,B0B,3,352,547,196
4CM11_10_R_#53,G06,9,548,595,48
4CM11_10_R_#53,B0B,3,596,822,227
4CM11_10_R_#53,G01,4,823,877,55
4CM11_10_R_#53,B0A,2,878,1075,198
4CM11_10_R_#53,G04,7,1076,1137,62
4CM11_10_R_#53,B0B,3,1138,1354,217
4CM11_10_R_#53,D0X,1,1355,1605,251
4CM11_10_R_#53,G09,12,1606,1690,85
4CM11_10_R_#53,B0A,2,1691,1915,225
4CM11_10_R_#53,D0X,1,1916,2190,275
4CM11_10_R_#53,G08,11,2191,2284,94
4CM11_10_R_#53,B0B,3,2285,2497,213
4CM11_10_R_#53,G11,14,2498,2555,58
4CM11_10_R_#53,B0A,2,2556,2762,207
4CM11_10_R_#53,D0X,1,2763,3089,327
4CM11_10_R_#53,G10,13,3090,3160,71
4CM11_10_R_#53,B0B,3,3161,3366,206
4CM11_10_R_#53,G07,10,3367,3450,84
4CM11_10_R_#53,B0A,2,3451,3598,148
4CM11_10_R_#53,G03,6,3599,3640,42
4CM11_10_R_#53,D0X,1,3641,3677,37
4CM11_10_R_#54,D0X,1,1,72,72
4CM11_10_R_#54,G01,4,73,147,75
4CM11_10_R_#54,B0A,2,148,346,199
4CM11_10_R_#54,G09,12,347,444,98
4CM11_10_R_#54,B0A,2,445,638,194
4CM11_10_R_#54,G03,6,639,688,50
4CM11_10_R_#54,B0B,3,689,890,202
4CM11_10_R_#54,D0X,1,891,1176,286
4CM11_10_R_#54,G05,8,1177,1235,59
4CM11_10_R_#54,B0B,3,1236,1429,194
4CM11_10_R_#54,G06,9,1430,1482,53
4CM11_10_R_#54,B0A,2,1483,1646,164
4CM11_10_R_#54,D0X,1,1647,1940,294
4CM11_10_R_#54,G04,7,1941,2014,74
4CM11_10_R_#54,B0A,2,2015,2272,258
4CM11_10_R_#54,D0X,1,2273,2531,259
4CM11_10_R_#54,G07,10,2532,2617,86
4CM11_10_R_#54,B0A,2,2618,2819,202
4CM11_10_R_#54,G11,14,2820,2879,60
4CM11_10_R_#54,B0B,3,2880,3079,200
4CM11_10_R_#54,G08,11,3080,3162,83
4CM11_10_R_#54,B0B,3,3163,3348,186
4CM11_10_R_#54,G02,5,3349,3421,73
4CM11_10_R_#54,B0B,3,3422,3613,192
4CM11_10_R_#54,G10,13,3614,3659,46
4CM11_10_R_#54,D0X,1,3660,3729,70
4CM11_10_R_#55,D0X,1,1,77,77
4CM11_10_R_#55,G04,7,78,135,58
4CM11_10_R_#55,B0B,3,136,337,202
4CM11_10_R_#55,G01,4,338,413,76
4CM11_10_R_#55,B0B,3,414,588,175
4CM11_10_R_#55,G08,11,589,704,116
4CM11_10_R_#55,B0B,3,705,892,188
4CM11_10_R_#55,G03,6,893,948,56
4CM11_10_R_#55,B0A,2,949,1141,193
4CM11_10_R_#55,D0X,1,1142,1486,345
4CM11_10_R_#55,G06,9,1487,1542,56
4CM11_10_R_#55,B0A,2,1543,1751,209
4CM11_10_R_#55,D0X,1,1752,1990,239
4CM11_10_R_#55,G07,10,1991,2088,98
4CM11_10_R_#55,B0B,3,2089,2323,235
4CM11_10_R_#55,D0X,1,2324,2586,263
4CM11_10_R_#55,G02,5,2587,2637,51
4CM11_10_R_#55,B0A,2,2638,2823,186
4CM11_10_R_#55,G09,12,2824,2915,92
4CM11_10_R_#55,B0B,3,2916,3103,188
4CM11_10_R_#55,G05,8,3104,3169,66
4CM11_10_R_#55,B0A,2,3170,3356,187
4CM11_10_R_#55,G10,13,3357,3419,63
4CM11_10_R_#55,B0A,2,3420,3592,173
4CM11_10_R_#55,G11,14,3593,3647,55
4CM11_10_R_#55,D0X,1,3648,3713,66
4CM11_10_R_#56,D0X,1,1,51,51
4CM11_10_R_#56,G02,5,52,125,74
4CM11_10_R_#56,B0B,3,126,306,181
4CM11_10_R_#56,G05,8,307,362,56
4CM11_10_R_#56,B0B,3,363,560,198
4CM11_10_R_#56,G11,14,561,625,65
4CM11_10_R_#56,B0B,3,626,841,216
4CM11_10_R_#56,D0X,1,842,1086,245
4CM11_10_R_#56,G07,10,1087,1180,94
4CM11_10_R_#56,B0A,2,1181,1422,242
4CM11_10_R_#56,G03,6,1423,1480,58
4CM11_10_R_#56,B0B,3,1481,1712,232
4CM11_10_R_#56,G09,12,1713,1801,89
4CM11_10_R_#56,B0A,2,1802,1997,196
4CM11_10_R_#56,D0X,1,1998,2232,235
4CM11_10_R_#56,G08,11,2233,2327,95
4CM11_10_R_#56,B0A,2,2328,2548,221
4CM11_10_R_#56,G04,7,2549,2596,48
4CM11_10_R_#56,B0A,2,2597,2804,208
4CM11_10_R_#56,D0X,1,2805,3031,227
4CM11_10_R_#56,G06,9,3032,3100,69
4CM11_10_R_#56,B0A,2,3101,3262,162
4CM11_10_R_#56,G01,4,3263,3348,86
4CM11_10_R_#56,B0B,3,3349,3558,210
4CM11_10_R_#56,G10,13,3559,3645,87
4CM11_10_R_#56,D0X,1,3646,3695,50
4CM11_11_R_#1,D0X,1,1,121,121
4CM11_11_R_#1,G09,12,122,168,47
4CM11_11_R_#1,D0X,1,169,276,108
4CM11_11_R_#1,B0B,3,277,369,93
4CM11_11_R_#1,D0X,1,370,433,64
4CM11_11_R_#1,G06,9,434,477,44
4CM11_11_R_#1,D0X,1,478,588,111
4CM11_11_R_#1,B0A,2,589,701,113
4CM11_11_R_#1,D0X,1,702,778,77
4CM11_11_R_#1,G11,14,779,816,38
4CM11_11_R_#1,D0X,1,817,918,102
4CM11_11_R_#1,B0A,2,919,1037,119
4CM11_11_R_#1,D0X,1,1038,1113,76
4CM11_11_R_#1,G10,13,1114,1155,42
4CM11_11_R_#1,D0X,1,1156,1269,114
4CM11_11_R_#1,B0A,2,1270,1392,123
4CM11_11_R_#1,D0X,1,1393,1467,75
4CM11_11_R_#1,G01,4,1468,1496,29
4CM11_11_R_#1,D0X,1,1497,1600,104
4CM11_11_R_#1,B0B,3,1601,1722,122
4CM11_11_R_#1,D0X,1,1723,1802,80
4CM11_11_R_#1,G05,8,1803,1859,57
4CM11_11_R_#1,D0X,1,1860,1986,127
4CM11_11_R_#1,B0B,3,1987,2127,141
4CM11_11_R_#1,D0X,1,2128,2179,52
4CM11_11_R_#1,G03,6,2180,2220,41
4CM11_11_R_#1,D0X,1,2221,2348,128
4CM11_11_R_#1,B0A,2,2349,2467,119
4CM11_11_R_#1,D0X,1,2468,2801,334
4CM11_11_R_#1,G07,10,2802,2870,69
4CM11_11_R_#1,D0X,1,2871,3018,148
4CM11_11_R_#1,B0B,3,3019,3172,154
4CM11_11_R_#1,D0X,1,3173,3458,286
4CM11_11_R_#1,G08,11,3459,3512,54
4CM11_11_R_#1,D0X,1,3513,3606,94
4CM11_11_R_#1,B0B,3,3607,3699,93
4CM11_11_R_#1,D0X,1,3700,3992,293
4CM11_11_R_#1,G04,7,3993,4021,29
4CM11_11_R_#1,D0X,1,4022,4142,121
4CM11_11_R_#1,B0A,2,4143,4258,116
4CM11_11_R_#1,D0X,1,4259,4349,91
4CM11_11_R_#1,G02,5,4350,4392,43
4CM11_11_R_#1,D0X,1,4393,4484,92
4CM11_11_R_#2,D0X,1,1,109,109
4CM11_11_R_#2,G07,10,110,156,47
4CM11_11_R_#2,D0X,1,157,231,75
4CM11_11_R_#2,B0B,3,232,366,135
4CM11_11_R_#2,D0X,1,367,454,88
4CM11_11_R_#2,G11,14,455,496,42
4CM11_11_R_#2,D0X,1,497,635,139
4CM11_11_R_#2,B0A,2,636,754,119
4CM11_11_R_#2,D0X,1,755,852,98
4CM11_11_R_#2,G09,12,853,906,54
4CM11_11_R_#2,D0X,1,907,1064,158
4CM11_11_R_#2,B0A,2,1065,1191,127
4CM11_11_R_#2,D0X,1,1192,1281,90
4CM11_11_R_#2,G02,5,1282,1328,47
4CM11_11_R_#2,D0X,1,1329,1433,105
4CM11_11_R_#2,B0B,3,1434,1554,121
4CM11_11_R_#2,D0X,1,1555,1635,81
4CM11_11_R_#2,G08,11,1636,1684,49
4CM11_11_R_#2,D0X,1,1685,1812,128
4CM11_11_R_#2,B0A,2,1813,1949,137
4CM11_11_R_#2,D0X,1,1950,2187,238
4CM11_11_R_#2,G03,6,2188,2231,44
4CM11_11_R_#2,D0X,1,2232,2339,108
4CM11_11_R_#2,B0A,2,2340,2480,141
4CM11_11_R_#2,D0X,1,2481,2829,349
4CM11_11_R_#2,G06,9,2830,2867,38
4CM11_11_R_#2,D0X,1,2868,2992,125
4CM11_11_R_#2,B0B,3,2993,3129,137
4CM11_11_R_#2,D0X,1,3130,3494,365
4CM11_11_R_#2,G10,13,3495,3530,36
4CM11_11_R_#2,D0X,1,3531,3631,101
4CM11_11_R_#2,B0B,3,3632,3769,138
4CM11_11_R_#2,D0X,1,3770,3850,81
4CM11_11_R_#2,G04,7,3851,3888,38
4CM11_11_R_#2,D0X,1,3889,4031,143
4CM11_11_R_#2,B0B,3,4032,4169,138
4CM11_11_R_#2,D0X,1,4170,4222,53
4CM11_11_R_#2,G01,4,4223,4271,49
4CM11_11_R_#2,D0X,1,4272,4435,164
4CM11_11_R_#2,B0A,2,4436,4571,136
4CM11_11_R_#2,D0X,1,4572,4610,39
4CM11_11_R_#2,G05,8,4611,4660,50
4CM11_11_R_#2,D0X,1,4661,4709,49
4CM11_11_R_#3,D0X,1,1,20,20
4CM11_11_R_#3,G10,13,21,73,53
4CM11_11_R_#3,D0X,1,74,98,25
4CM11_11_R_#3,B0B,3,99,264,166
4CM11_11_R_#3,D0X,1,265,284,20
4CM11_11_R_#3,G06,9,285,319,35
4CM11_11_R_#3,D0X,1,320,361,42
4CM11_11_R_#3,B0B,3,362,535,174
4CM11_11_R_#3,D0X,1,536,559,24
4CM11_11_R_#3,G05,8,560,596,37
4CM11_11_R_#3,D0X,1,597,643,47
4CM11_11_R_#3,B0A,2,644,817,174
4CM11_11_R_#3,D0X,1,818,867,50
4CM11_11_R_#3,G04,7,868,900,33
4CM11_11_R_#3,D0X,1,901,937,37
4CM11_11_R_#3,B0B,3,938,1136,199
4CM11_11_R_#3,D0X,1,1137,1216,80
4CM11_11_R_#3,G08,11,1217,1282,66
4CM11_11_R_#3,D0X,1,1283,1337,55
4CM11_11_R_#3,B0B,3,1338,1507,170
4CM11_11_R_#3,D0X,1,1508,1531,24
4CM11_11_R_#3,G11,14,1532,1605,74
4CM11_11_R_#3,D0X,1,1606,1627,22
4CM11_11_R_#3,B0A,2,1628,1784,157
4CM11_11_R_#3,D0X,1,1785,1900,116
4CM11_11_R_#3,G02,5,1901,1942,42
4CM11_11_R_#3,D0X,1,1943,1965,23
4CM11_11_R_#3,B0A,2,1966,2138,173
4CM11_11_R_#3,D0X,1,2139,2385,247
4CM11_11_R_#3,G01,4,2386,2423,38
4CM11_11_R_#3,D0X,1,2424,2443,20
4CM11_11_R_#3,B0B,3,2444,2596,153
4CM11_11_R_#3,D0X,1,2597,2803,207
4CM11_11_R_#3,G03,6,2804,2838,35
4CM11_11_R_#3,D0X,1,2839,2857,19
4CM11_11_R_#3,B0A,2,2858,3026,169
4CM11_11_R_#3,D0X,1,3027,3204,178
4CM11_11_R_#3,G07,10,3205,3268,64
4CM11_11_R_#3,D0X,1,3269,3303,35
4CM11_11_R_#3,B0A,2,3304,3477,174
4CM11_11_R_#3,D0X,1,3478,3539,62
4CM11_11_R_#3,G09,12,3540,3613,74
4CM11_11_R_#3,D0X,1,3614,3664,51
4CM11_11_R_#4,D0X,1,1,14,14
4CM11_11_R_#4,G07,10,15,80,66
4CM11_11_R_#4,D0X,1,81,138,58
4CM11_11_R_#4,B0A,2,139,262,124
4CM11_11_R_#4,D0X,1,263,358,96
4CM11_11_R_#4,G04,7,359,398,40
4CM11_11_R_#4,D0X,1,399,515,117
4CM11_11_R_#4,B0B,3,516,640,125
4CM11_11_R_#4,D0X,1,641,737,97
4CM11_11_R_#4,G02,5,738,768,31
4CM11_11_R_#4,D0X,1,769,895,127
4CM11_11_R_#4,B0A,2,896,1018,123
4CM11_11_R_#4,D0X,1,1019,1089,71
4CM11_11_R_#4,G03,6,1090,1134,45
4CM11_11_R_#4,D0X,1,1135,1235,101
4CM11_11_R_#4,B0B,3,1236,1380,145
4CM11_11_R_#4,D0X,1,1381,1454,74
4CM11_11_R_#4,G06,9,1455,1497,43
4CM11_11_R_#4,D0X,1,1498,1603,106
4CM11_11_R_#4,B0B,3,1604,1745,142
4CM11_11_R_#4,D0X,1,1746,2033,288
4CM11_11_R_#4,G08,11,2034,2083,50
4CM11_11_R_#4,D0X,1,2084,2181,98
4CM11_11_R_#4,B0A,2,2182,2330,149
4CM11_11_R_#4,D0X,1,2331,2597,267
4CM11_11_R_#4,G05,8,2598,2641,44
4CM11_11_R_#4,D0X,1,2642,2751,110
4CM11_11_R_#4,B0A,2,2752,2893,142
4CM11_11_R_#4,D0X,1,2894,2978,85
4CM11_11_R_#4,G01,4,2979,3019,41
4CM11_11_R_#4,D0X,1,3020,3106,87
4CM11_11_R_#4,B0B,3,3107,3250,144
4CM11_11_R_#4,D0X,1,3251,3463,213
4CM11_11_R_#4,G10,13,3464,3512,49
4CM11_11_R_#4,D0X,1,3513,3675,163
4CM11_11_R_#4,B0B,3,3676,3788,113
4CM11_11_R_#4,D0X,1,3789,3870,82
4CM11_11_R_#4,G09,12,3871,3924,54
4CM11_11_R_#4,D0X,1,3925,4026,102
4CM11_11_R_#4,B0A,2,4027,4169,143
4CM11_11_R_#4,D0X,1,4170,4237,68
4CM11_11_R_#4,G11,14,4238,4296,59
4CM11_11_R_#4,D0X,1,4297,4366,70
4CM11_14_R_#21,D0X,1,1,70,70
4CM11_14_R_#21,G06,9,71,118,48
4CM11_14_R_#21,B0B,3,119,292,174
4CM11_14_R_#21,G07,10,293,356,64
4CM11_14_R_#21,B0A,2,357,542,186
4CM11_14_R_#21,G05,8,543,595,53
4CM11_14_R_#21,B0B,3,596,709,114
4CM11_14_R_#21,G11,14,710,771,62
4CM11_14_R_#21,B0B,3,772,975,204
4CM11_14_R_#21,G08,11,976,1044,69
4CM11_14_R_#21,B0A,2,1045,1237,193
4CM11_14_R_#21,D0X,1,1238,1597,360
4CM11_14_R_#21,G10,13,1598,1781,184
4CM11_14_R_#21,B0B,3,1782,2037,256
4CM11_14_R_#21,D0X,1,2038,2374,337
4CM11_14_R_#21,G04,7,2375,2421,47
4CM11_14_R_#21,B0A,2,2422,2688,267
4CM11_14_R_#21,D0X,1,2689,3044,356
4CM11_14_R_#21,G09,12,3045,3124,80
4CM11_14_R_#21,B0A,2,3125,3324,200
4CM11_14_R_#21,G02,5,3325,3367,43
4CM11_14_R_#21,B0A,2,3368,3507,140
4CM11_14_R_#21,G01,4,3508,3545,38
4CM11_14_R_#21,B0B,3,3546,3640,95
4CM11_14_R_#21,G03,6,3641,3675,35
4CM11_14_R_#21,D0X,1,3676,3732,57
4CM11_14_R_#22,D0X,1,1,48,48
4CM11_14_R_#22,G11,14,49,86,38
4CM11_14_R_#22,B0B,3,87,243,157
4CM11_14_R_#22,G05,8,244,294,51
4CM11_14_R_#22,B0B,3,295,441,147
4CM11_14_R_#22,G06,9,442,482,41
4CM11_14_R_#22,B0A,2,483,671,189
4CM11_14_R_#22,D0X,1,672,1028,357
4CM11_14_R_#22,G03,6,1029,1070,42
4CM11_14_R_#22,B0A,2,1071,1263,193
4CM11_14_R_#22,D0X,1,1264,1584,321
4CM11_14_R_#22,G08,11,1585,1658,74
4CM11_14_R_#22,B0A,2,1659,1779,121
4CM11_14_R_#22,G02,5,1780,1826,47
4CM11_14_R_#22,B0B,3,1827,1963,137
4CM11_14_R_#22,G01,4,1964,2014,51
4CM11_14_R_#22,B0B,3,2015,2154,140
4CM11_14_R_#22,D0X,1,2155,2615,461
4CM11_14_R_#22,G04,7,2616,2697,82
4CM11_14_R_#22,B0A,2,2698,2947,250
4CM11_14_R_#22,G10,13,2948,3026,79
4CM11_14_R_#22,B0A,2,3027,3294,268
4CM11_14_R_#22,G07,10,3295,3370,76
4CM11_14_R_#22,B0B,3,3371,3448,78
4CM11_14_R_#22,G09,12,3449,3686,238
4CM11_14_R_#22,D0X,1,3687,3736,50
4CM11_14_R_#23,D0X,1,1,61,61
4CM11_14_R_#23,G01,4,62,131,70
4CM11_14_R_#23,B0B,3,132,336,205
4CM11_14_R_#23,G07,10,337,393,57
4CM11_14_R_#23,B0A,2,394,532,139
4CM11_14_R_#23,G03,6,533,563,31
4CM11_14_R_#23,B0B,3,564,787,224
4CM11_14_R_#23,G09,12,788,835,48
4CM11_14_R_#23,B0B,3,836,1028,193
4CM11_14_R_#23,D0X,1,1029,1337,309
4CM11_14_R_#23,G11,14,1338,1380,43
4CM11_14_R_#23,B0A,2,1381,1498,118
4CM11_14_R_#23,G04,7,1499,1558,60
4CM11_14_R_#23,B0A,2,1559,1687,129
4CM11_14_R_#23,G02,5,1688,1748,61
4CM11_14_R_#23,B0A,2,1749,1901,153
4CM11_14_R_#23,D0X,1,1902,2267,366
